ID	Relation	Parent	Term	Ontology	Parent.Term
GO:0036025	isa	GO:0097180	protein C inhibitor-TMPRSS11E complex	CC	serine protease inhibitor complex
GO:0036026	isa	GO:0097180	protein C inhibitor-PLAT complex	CC	serine protease inhibitor complex
GO:0036027	isa	GO:0097180	protein C inhibitor-PLAU complex	CC	serine protease inhibitor complex
GO:0036028	isa	GO:0097180	protein C inhibitor-thrombin complex	CC	serine protease inhibitor complex
GO:0036029	isa	GO:0097180	protein C inhibitor-KLK3 complex	CC	serine protease inhibitor complex
GO:0036030	isa	GO:0097180	protein C inhibitor-plasma kallikrein complex	CC	serine protease inhibitor complex
GO:0036038	isa	GO:0032991	MKS complex	CC	protein-containing complex
GO:0036038	part of	GO:0035869	MKS complex	CC	ciliary transition zone
GO:0036053	isa	GO:0046930	glomerular endothelium fenestra	CC	pore complex
GO:0036056	isa	GO:0005911	filtration diaphragm	CC	cell-cell junction
GO:0036057	isa	GO:0036056	slit diaphragm	CC	filtration diaphragm
GO:0036062	part of	GO:0042734	presynaptic periactive zone	CC	presynaptic membrane
GO:0036062	isa	GO:0097060	presynaptic periactive zone	CC	synaptic membrane
GO:0036063	part of	GO:0005794	acroblast	CC	Golgi apparatus
GO:0036063	isa	GO:0110165	acroblast	CC	cellular anatomical entity
GO:0036064	isa	GO:0005815	ciliary basal body	CC	microtubule organizing center
GO:0036064	part of	GO:0005929	ciliary basal body	CC	cilium
GO:0036087	isa	GO:1902494	glutathione synthase complex	CC	catalytic complex
GO:0036117	part of	GO:0005576	hyaluranon cable	CC	extracellular region
GO:0036117	isa	GO:0110165	hyaluranon cable	CC	cellular anatomical entity
GO:0036125	isa	GO:1902494	fatty acid beta-oxidation multienzyme complex	CC	catalytic complex
GO:0036126	isa	GO:0097729	sperm flagellum	CC	9+2 motile cilium
GO:0036128	isa	GO:0005891	CatSper complex	CC	voltage-gated calcium channel complex
GO:0036156	isa	GO:0005858	inner dynein arm	CC	axonemal dynein complex
GO:0036157	isa	GO:0005858	outer dynein arm	CC	axonemal dynein complex
GO:0036186	isa	GO:0030670	early phagosome membrane	CC	phagocytic vesicle membrane
GO:0036186	part of	GO:0032009	early phagosome membrane	CC	early phagosome
GO:0036194	isa	GO:0120025	muscle cell projection	CC	plasma membrane bounded cell projection
GO:0036195	isa	GO:0031253	muscle cell projection membrane	CC	cell projection membrane
GO:0036195	part of	GO:0036194	muscle cell projection membrane	CC	muscle cell projection
GO:0036224	part of	GO:0000794	pairing center	CC	condensed nuclear chromosome
GO:0036224	isa	GO:0110165	pairing center	CC	cellular anatomical entity
GO:0036240	isa	GO:0042597	septal periplasm	CC	periplasmic space
GO:0036266	isa	GO:0098799	Cdc48p-Npl4p-Vms1p AAA ATPase complex	CC	outer mitochondrial membrane protein complex
GO:0036284	isa	GO:0032991	tubulobulbar complex	CC	protein-containing complex
GO:0036286	part of	GO:0030863	eisosome filament	CC	cortical cytoskeleton
GO:0036286	part of	GO:0032126	eisosome filament	CC	eisosome
GO:0036286	isa	GO:0032991	eisosome filament	CC	protein-containing complex
GO:0036338	isa	GO:0044423	viral membrane	CC	virion component
GO:0036362	isa	GO:0016020	ascus membrane	CC	membrane
GO:0036375	isa	GO:0032991	Kibra-Ex-Mer complex	CC	protein-containing complex
GO:0036375	part of	GO:0045177	Kibra-Ex-Mer complex	CC	apical part of cell
GO:0036379	part of	GO:0030016	myofilament	CC	myofibril
GO:0036379	isa	GO:0110165	myofilament	CC	cellular anatomical entity
GO:0036387	isa	GO:0032993	pre-replicative complex	CC	protein-DNA complex
GO:0036389	isa	GO:0036387	bacterial pre-replicative complex	CC	pre-replicative complex
GO:0036391	isa	GO:0005940	medial cortex septin ring	CC	septin ring
GO:0036391	part of	GO:0031097	medial cortex septin ring	CC	medial cortex
GO:0036391	isa	GO:0032161	medial cortex septin ring	CC	cleavage apparatus septin structure
GO:0036396	isa	GO:0034708	RNA N6-methyladenosine methyltransferase complex	CC	methyltransferase complex
GO:0036396	isa	GO:0045293	RNA N6-methyladenosine methyltransferase complex	CC	mRNA editing complex
GO:0036398	isa	GO:0032991	TCR signalosome	CC	protein-containing complex
GO:0036407	isa	GO:0009279	mycolate outer membrane	CC	cell outer membrane
GO:0036409	isa	GO:0070775	histone H3-K14 acetyltransferase complex	CC	H3 histone acetyltransferase complex
GO:0036409	isa	GO:0140513	histone H3-K14 acetyltransferase complex	CC	nuclear protein-containing complex
GO:0036410	isa	GO:0036409	Mst2 histone acetyltransferase complex	CC	histone H3-K14 acetyltransferase complex
GO:0036411	isa	GO:0017053	H-NS-Cnu complex	CC	transcription repressor complex
GO:0036420	isa	GO:0031244	extrinsic component of mycolate outer membrane	CC	extrinsic component of cell outer membrane
GO:0036420	part of	GO:0036407	extrinsic component of mycolate outer membrane	CC	mycolate outer membrane
GO:0036421	isa	GO:0031242	extrinsic component of external side of mycolate outer membrane	CC	extrinsic component of external side of cell outer membrane
GO:0036421	isa	GO:0036420	extrinsic component of external side of mycolate outer membrane	CC	extrinsic component of mycolate outer membrane
GO:0036421	part of	GO:0098568	extrinsic component of external side of mycolate outer membrane	CC	external side of mycolate outer membrane
GO:0036436	isa	GO:0016587	Isw1a complex	CC	Isw1 complex
GO:0036437	isa	GO:0016587	Isw1b complex	CC	Isw1 complex
GO:0036449	isa	GO:1990752	microtubule minus-end	CC	microtubule end
GO:0036452	part of	GO:0005768	ESCRT complex	CC	endosome
GO:0036452	isa	GO:0032991	ESCRT complex	CC	protein-containing complex
GO:0036454	isa	GO:0032991	growth factor complex	CC	protein-containing complex
GO:0036457	part of	GO:0005737	keratohyalin granule	CC	cytoplasm
GO:0036457	isa	GO:0110165	keratohyalin granule	CC	cellular anatomical entity
GO:0036464	part of	GO:0005737	cytoplasmic ribonucleoprotein granule	CC	cytoplasm
GO:0036464	isa	GO:0035770	cytoplasmic ribonucleoprotein granule	CC	ribonucleoprotein granule
GO:0036477	isa	GO:0110165	somatodendritic compartment	CC	cellular anatomical entity
GO:0036488	isa	GO:0090575	CHOP-C/EBP complex	CC	RNA polymerase II transcription regulator complex
GO:0036501	part of	GO:0005737	UFD1-NPL4 complex	CC	cytoplasm
GO:0036501	isa	GO:0032991	UFD1-NPL4 complex	CC	protein-containing complex
GO:0036502	part of	GO:0005789	Derlin-1-VIMP complex	CC	endoplasmic reticulum membrane
GO:0036502	isa	GO:0098796	Derlin-1-VIMP complex	CC	membrane protein complex
GO:0036502	isa	GO:0140534	Derlin-1-VIMP complex	CC	endoplasmic reticulum protein-containing complex
GO:0036513	part of	GO:0005789	Derlin-1 retrotranslocation complex	CC	endoplasmic reticulum membrane
GO:0036513	isa	GO:0098796	Derlin-1 retrotranslocation complex	CC	membrane protein complex
GO:0036513	isa	GO:0140534	Derlin-1 retrotranslocation complex	CC	endoplasmic reticulum protein-containing complex
GO:0038037	isa	GO:0097648	G protein-coupled receptor dimeric complex	CC	G protein-coupled receptor complex
GO:0038038	isa	GO:0038037	G protein-coupled receptor homodimeric complex	CC	G protein-coupled receptor dimeric complex
GO:0038039	isa	GO:0038037	G protein-coupled receptor heterodimeric complex	CC	G protein-coupled receptor dimeric complex
GO:0038045	isa	GO:0032991	large latent transforming growth factor-beta complex	CC	protein-containing complex
GO:0038059	isa	GO:0032991	IKKalpha-IKKalpha complex	CC	protein-containing complex
GO:0038104	isa	GO:0043235	nodal receptor complex	CC	receptor complex
GO:0038139	isa	GO:0098802	ERBB4-EGFR complex	CC	plasma membrane signaling receptor complex
GO:0038140	isa	GO:0098802	ERBB4-ERBB3 complex	CC	plasma membrane signaling receptor complex
GO:0038141	isa	GO:0098802	ERBB4-ERBB4 complex	CC	plasma membrane signaling receptor complex
GO:0038142	isa	GO:0098802	EGFR:ERBB2 complex	CC	plasma membrane signaling receptor complex
GO:0038143	isa	GO:0098802	ERBB3:ERBB2 complex	CC	plasma membrane signaling receptor complex
GO:0038144	isa	GO:0098802	ERBB4:ERBB2 complex	CC	plasma membrane signaling receptor complex
GO:0038197	isa	GO:0098802	type I interferon receptor complex	CC	plasma membrane signaling receptor complex
GO:0038201	isa	GO:0140535	TOR complex	CC	intracellular protein-containing complex
GO:0039615	isa	GO:0019030	T=1 icosahedral viral capsid	CC	icosahedral viral capsid
GO:0039616	isa	GO:0019030	T=2 icosahedral viral capsid	CC	icosahedral viral capsid
GO:0039617	isa	GO:0019030	T=3 icosahedral viral capsid	CC	icosahedral viral capsid
GO:0039618	isa	GO:0019030	T=pseudo3 icosahedral viral capsid	CC	icosahedral viral capsid
GO:0039619	isa	GO:0019030	T=4 icosahedral viral capsid	CC	icosahedral viral capsid
GO:0039620	isa	GO:0019030	T=7 icosahedral viral capsid	CC	icosahedral viral capsid
GO:0039621	isa	GO:0019030	T=13 icosahedral viral capsid	CC	icosahedral viral capsid
GO:0039622	isa	GO:0019030	T=16 icosahedral viral capsid	CC	icosahedral viral capsid
GO:0039623	isa	GO:0019030	T=25 icosahedral viral capsid	CC	icosahedral viral capsid
GO:0039624	part of	GO:0019030	viral outer capsid	CC	icosahedral viral capsid
GO:0039624	isa	GO:0044423	viral outer capsid	CC	virion component
GO:0039625	part of	GO:0019030	viral inner capsid	CC	icosahedral viral capsid
GO:0039625	isa	GO:0044423	viral inner capsid	CC	virion component
GO:0039626	part of	GO:0019030	viral intermediate capsid	CC	icosahedral viral capsid
GO:0039626	isa	GO:0044423	viral intermediate capsid	CC	virion component
GO:0039627	isa	GO:0019030	T=147 icosahedral capsid	CC	icosahedral viral capsid
GO:0039628	isa	GO:0019030	T=169 icosahedral viral capsid	CC	icosahedral viral capsid
GO:0039629	isa	GO:0019030	T=219 icosahedral capsid	CC	icosahedral viral capsid
GO:0039641	isa	GO:0036338	viral inner membrane	CC	viral membrane
GO:0039642	isa	GO:0044423	virion nucleoid	CC	virion component
GO:0039643	isa	GO:0033646	host cell viral nucleoid	CC	host intracellular part
GO:0039658	isa	GO:0032991	TBK1-IKKE-DDX3 complex	CC	protein-containing complex
GO:0039661	isa	GO:0044384	host organelle outer membrane	CC	host outer membrane
GO:0039662	part of	GO:0044230	host cell outer membrane	CC	host cell envelope
GO:0039662	isa	GO:0044384	host cell outer membrane	CC	host outer membrane
GO:0039670	part of	GO:0019030	viral capsid, turret	CC	icosahedral viral capsid
GO:0039670	isa	GO:0098021	viral capsid, turret	CC	viral capsid, decoration
GO:0039679	isa	GO:0140220	viral occlusion body	CC	pathogen-containing vacuole
GO:0039713	isa	GO:0033643	viral factory	CC	host cell part
GO:0039714	isa	GO:0033655	cytoplasmic viral factory	CC	host cell cytoplasm part
GO:0039714	isa	GO:0039713	cytoplasmic viral factory	CC	viral factory
GO:0039715	isa	GO:0039713	nuclear viral factory	CC	viral factory
GO:0039715	part of	GO:0042025	nuclear viral factory	CC	host cell nucleus
GO:0039716	isa	GO:0039714	viroplasm viral factory	CC	cytoplasmic viral factory
GO:0039717	isa	GO:0039714	spherule viral factory	CC	cytoplasmic viral factory
GO:0039718	isa	GO:0039714	double membrane vesicle viral factory	CC	cytoplasmic viral factory
GO:0039719	isa	GO:0039714	tube viral factory	CC	cytoplasmic viral factory
GO:0039720	isa	GO:0039715	virogenic stroma	CC	nuclear viral factory
GO:0039721	isa	GO:0039715	peristromal region viral factory	CC	nuclear viral factory
GO:0042022	isa	GO:0098802	interleukin-12 receptor complex	CC	plasma membrane signaling receptor complex
GO:0042025	isa	GO:0033648	host cell nucleus	CC	host intracellular membrane-bounded organelle
GO:0042101	isa	GO:0098802	T cell receptor complex	CC	plasma membrane signaling receptor complex
GO:0042105	isa	GO:0042101	alpha-beta T cell receptor complex	CC	T cell receptor complex
GO:0042106	isa	GO:0042101	gamma-delta T cell receptor complex	CC	T cell receptor complex
GO:0042151	part of	GO:0005938	nematocyst	CC	cell cortex
GO:0042151	isa	GO:0043232	nematocyst	CC	intracellular non-membrane-bounded organelle
GO:0042170	part of	GO:0009526	plastid membrane	CC	plastid envelope
GO:0042170	isa	GO:0031090	plastid membrane	CC	organelle membrane
GO:0042175	part of	GO:0012505	nuclear outer membrane-endoplasmic reticulum membrane network	CC	endomembrane system
GO:0042175	isa	GO:0016020	nuclear outer membrane-endoplasmic reticulum membrane network	CC	membrane
GO:0042272	isa	GO:0140513	nuclear RNA export factor complex	CC	nuclear protein-containing complex
GO:0042382	isa	GO:0016604	paraspeckles	CC	nuclear body
GO:0042383	isa	GO:0005886	sarcolemma	CC	plasma membrane
GO:0042385	isa	GO:0016461	myosin III complex	CC	unconventional myosin complex
GO:0042405	part of	GO:0005634	nuclear inclusion body	CC	nucleus
GO:0042405	isa	GO:0016234	nuclear inclusion body	CC	inclusion body
GO:0042406	part of	GO:0005789	extrinsic component of endoplasmic reticulum membrane	CC	endoplasmic reticulum membrane
GO:0042406	isa	GO:0031312	extrinsic component of endoplasmic reticulum membrane	CC	extrinsic component of organelle membrane
GO:0042470	isa	GO:0048770	melanosome	CC	pigment granule
GO:0042555	isa	GO:0032991	MCM complex	CC	protein-containing complex
GO:0042564	isa	GO:0031074	NLS-dependent protein nuclear import complex	CC	nucleocytoplasmic transport complex
GO:0042565	isa	GO:0031074	RNA nuclear export complex	CC	nucleocytoplasmic transport complex
GO:0042566	part of	GO:0005737	hydrogenosome	CC	cytoplasm
GO:0042566	isa	GO:0043231	hydrogenosome	CC	intracellular membrane-bounded organelle
GO:0042567	isa	GO:0016942	insulin-like growth factor ternary complex	CC	insulin-like growth factor binding protein complex
GO:0042568	isa	GO:0016942	insulin-like growth factor binary complex	CC	insulin-like growth factor binding protein complex
GO:0042571	part of	GO:0005615	immunoglobulin complex, circulating	CC	extracellular space
GO:0042571	isa	GO:0019814	immunoglobulin complex, circulating	CC	immunoglobulin complex
GO:0042575	isa	GO:0061695	DNA polymerase complex	CC	transferase complex, transferring phosphorus-containing groups
GO:0042575	isa	GO:0140535	DNA polymerase complex	CC	intracellular protein-containing complex
GO:0042579	part of	GO:0005737	microbody	CC	cytoplasm
GO:0042579	isa	GO:0043231	microbody	CC	intracellular membrane-bounded organelle
GO:0042580	isa	GO:0005777	mannosome	CC	peroxisome
GO:0042581	isa	GO:0030141	specific granule	CC	secretory granule
GO:0042582	isa	GO:0005766	azurophil granule	CC	primary lysosome
GO:0042582	isa	GO:0030141	azurophil granule	CC	secretory granule
GO:0042583	isa	GO:0030141	chromaffin granule	CC	secretory granule
GO:0042584	isa	GO:0030667	chromaffin granule membrane	CC	secretory granule membrane
GO:0042584	part of	GO:0042583	chromaffin granule membrane	CC	chromaffin granule
GO:0042585	isa	GO:0001674	germinal vesicle	CC	female germ cell nucleus
GO:0042587	part of	GO:0005737	glycogen granule	CC	cytoplasm
GO:0042587	isa	GO:0110165	glycogen granule	CC	cellular anatomical entity
GO:0042588	isa	GO:0030141	zymogen granule	CC	secretory granule
GO:0042589	isa	GO:0030667	zymogen granule membrane	CC	secretory granule membrane
GO:0042589	part of	GO:0042588	zymogen granule membrane	CC	zymogen granule
GO:0042597	isa	GO:0110165	periplasmic space	CC	cellular anatomical entity
GO:0042599	isa	GO:0030141	lamellar body	CC	secretory granule
GO:0042600	isa	GO:0030312	egg chorion	CC	external encapsulating structure
GO:0042601	isa	GO:0042763	endospore-forming forespore	CC	intracellular immature spore
GO:0042603	isa	GO:0030112	capsule	CC	glycocalyx
GO:0042611	isa	GO:0098797	MHC protein complex	CC	plasma membrane protein complex
GO:0042612	isa	GO:0042611	MHC class I protein complex	CC	MHC protein complex
GO:0042613	isa	GO:0042611	MHC class II protein complex	CC	MHC protein complex
GO:0042622	part of	GO:0001750	photoreceptor outer segment membrane	CC	photoreceptor outer segment
GO:0042622	isa	GO:0060170	photoreceptor outer segment membrane	CC	ciliary membrane
GO:0042627	isa	GO:0034358	chylomicron	CC	plasma lipoprotein particle
GO:0042629	isa	GO:0005764	mast cell granule	CC	lysosome
GO:0042641	part of	GO:0015629	actomyosin	CC	actin cytoskeleton
GO:0042641	isa	GO:0110165	actomyosin	CC	cellular anatomical entity
GO:0042642	isa	GO:0016459	actomyosin, myosin complex part	CC	myosin complex
GO:0042642	part of	GO:0042641	actomyosin, myosin complex part	CC	actomyosin
GO:0042644	part of	GO:0009570	chloroplast nucleoid	CC	chloroplast stroma
GO:0042644	isa	GO:0042646	chloroplast nucleoid	CC	plastid nucleoid
GO:0042645	part of	GO:0005759	mitochondrial nucleoid	CC	mitochondrial matrix
GO:0042645	isa	GO:0009295	mitochondrial nucleoid	CC	nucleoid
GO:0042645	isa	GO:0043232	mitochondrial nucleoid	CC	intracellular non-membrane-bounded organelle
GO:0042646	isa	GO:0009295	plastid nucleoid	CC	nucleoid
GO:0042646	part of	GO:0009532	plastid nucleoid	CC	plastid stroma
GO:0042646	isa	GO:0043232	plastid nucleoid	CC	intracellular non-membrane-bounded organelle
GO:0042647	part of	GO:0009571	proplastid nucleoid	CC	proplastid stroma
GO:0042647	isa	GO:0042646	proplastid nucleoid	CC	plastid nucleoid
GO:0042648	isa	GO:0009508	chloroplast chromosome	CC	plastid chromosome
GO:0042648	part of	GO:0042644	chloroplast chromosome	CC	chloroplast nucleoid
GO:0042649	part of	GO:0009513	prothylakoid	CC	etioplast
GO:0042649	isa	GO:0031976	prothylakoid	CC	plastid thylakoid
GO:0042650	part of	GO:0042649	prothylakoid membrane	CC	prothylakoid
GO:0042650	isa	GO:0055035	prothylakoid membrane	CC	plastid thylakoid membrane
GO:0042651	isa	GO:0034357	thylakoid membrane	CC	photosynthetic membrane
GO:0042652	part of	GO:0005747	mitochondrial respiratory chain complex I, peripheral segment	CC	mitochondrial respiratory chain complex I
GO:0042652	isa	GO:0098800	mitochondrial respiratory chain complex I, peripheral segment	CC	inner mitochondrial membrane protein complex
GO:0042652	isa	GO:0098803	mitochondrial respiratory chain complex I, peripheral segment	CC	respiratory chain complex
GO:0042653	part of	GO:0005747	mitochondrial respiratory chain complex I, membrane segment	CC	mitochondrial respiratory chain complex I
GO:0042653	isa	GO:0098800	mitochondrial respiratory chain complex I, membrane segment	CC	inner mitochondrial membrane protein complex
GO:0042653	isa	GO:0098803	mitochondrial respiratory chain complex I, membrane segment	CC	respiratory chain complex
GO:0042709	isa	GO:0045239	succinate-CoA ligase complex	CC	tricarboxylic acid cycle enzyme complex
GO:0042716	part of	GO:0005737	plasma membrane-derived chromatophore	CC	cytoplasm
GO:0042716	isa	GO:0110165	plasma membrane-derived chromatophore	CC	cellular anatomical entity
GO:0042717	isa	GO:0034357	plasma membrane-derived chromatophore membrane	CC	photosynthetic membrane
GO:0042717	part of	GO:0042716	plasma membrane-derived chromatophore membrane	CC	plasma membrane-derived chromatophore
GO:0042718	part of	GO:0060417	yolk granule	CC	yolk
GO:0042718	isa	GO:0110165	yolk granule	CC	cellular anatomical entity
GO:0042719	part of	GO:0005758	mitochondrial intermembrane space protein transporter complex	CC	mitochondrial intermembrane space
GO:0042719	isa	GO:0098798	mitochondrial intermembrane space protein transporter complex	CC	mitochondrial protein-containing complex
GO:0042719	isa	GO:1990351	mitochondrial intermembrane space protein transporter complex	CC	transporter complex
GO:0042720	isa	GO:0098800	mitochondrial inner membrane peptidase complex	CC	inner mitochondrial membrane protein complex
GO:0042720	isa	GO:1902494	mitochondrial inner membrane peptidase complex	CC	catalytic complex
GO:0042721	isa	GO:0098800	TIM22 mitochondrial import inner membrane insertion complex	CC	inner mitochondrial membrane protein complex
GO:0042729	part of	GO:0000940	DASH complex	CC	outer kinetochore
GO:0042729	isa	GO:0140513	DASH complex	CC	nuclear protein-containing complex
GO:0042734	isa	GO:0097060	presynaptic membrane	CC	synaptic membrane
GO:0042734	part of	GO:0098793	presynaptic membrane	CC	presynapse
GO:0042735	part of	GO:0005737	endosperm protein body	CC	cytoplasm
GO:0042735	isa	GO:0043231	endosperm protein body	CC	intracellular membrane-bounded organelle
GO:0042757	isa	GO:0030424	giant axon	CC	axon
GO:0042763	isa	GO:0110165	intracellular immature spore	CC	cellular anatomical entity
GO:0042764	isa	GO:0042763	ascospore-type prospore	CC	intracellular immature spore
GO:0042765	part of	GO:0005789	GPI-anchor transamidase complex	CC	endoplasmic reticulum membrane
GO:0042765	isa	GO:0008303	GPI-anchor transamidase complex	CC	caspase complex
GO:0042765	isa	GO:0098796	GPI-anchor transamidase complex	CC	membrane protein complex
GO:0042765	isa	GO:0140534	GPI-anchor transamidase complex	CC	endoplasmic reticulum protein-containing complex
GO:0042807	isa	GO:0000325	central vacuole	CC	plant-type vacuole
GO:0042824	part of	GO:0005789	MHC class I peptide loading complex	CC	endoplasmic reticulum membrane
GO:0042824	isa	GO:0098796	MHC class I peptide loading complex	CC	membrane protein complex
GO:0042824	isa	GO:0140534	MHC class I peptide loading complex	CC	endoplasmic reticulum protein-containing complex
GO:0042825	part of	GO:0042824	TAP complex	CC	MHC class I peptide loading complex
GO:0042825	isa	GO:0098796	TAP complex	CC	membrane protein complex
GO:0042825	isa	GO:0140534	TAP complex	CC	endoplasmic reticulum protein-containing complex
GO:0042827	isa	GO:0030141	platelet dense granule	CC	secretory granule
GO:0042995	isa	GO:0110165	cell projection	CC	cellular anatomical entity
GO:0043005	isa	GO:0120025	neuron projection	CC	plasma membrane bounded cell projection
GO:0043020	isa	GO:0098797	NADPH oxidase complex	CC	plasma membrane protein complex
GO:0043020	isa	GO:1990204	NADPH oxidase complex	CC	oxidoreductase complex
GO:0043025	part of	GO:0036477	neuronal cell body	CC	somatodendritic compartment
GO:0043025	isa	GO:0044297	neuronal cell body	CC	cell body
GO:0043033	isa	GO:1902494	isoamylase complex	CC	catalytic complex
GO:0043034	part of	GO:0030016	costamere	CC	myofibril
GO:0043034	isa	GO:0110165	costamere	CC	cellular anatomical entity
GO:0043036	part of	GO:0009536	starch grain	CC	plastid
GO:0043036	isa	GO:0110165	starch grain	CC	cellular anatomical entity
GO:0043073	isa	GO:0005634	germ cell nucleus	CC	nucleus
GO:0043076	isa	GO:0005634	megasporocyte nucleus	CC	nucleus
GO:0043078	isa	GO:0043076	polar nucleus	CC	megasporocyte nucleus
GO:0043079	isa	GO:0043076	antipodal cell nucleus	CC	megasporocyte nucleus
GO:0043082	isa	GO:0043076	megagametophyte egg cell nucleus	CC	megasporocyte nucleus
GO:0043083	isa	GO:0005576	synaptic cleft	CC	extracellular region
GO:0043159	part of	GO:0001669	acrosomal matrix	CC	acrosomal vesicle
GO:0043159	part of	GO:0005773	acrosomal matrix	CC	vacuole
GO:0043159	isa	GO:0110165	acrosomal matrix	CC	cellular anatomical entity
GO:0043160	part of	GO:0001669	acrosomal lumen	CC	acrosomal vesicle
GO:0043160	isa	GO:0034774	acrosomal lumen	CC	secretory granule lumen
GO:0043160	isa	GO:0043202	acrosomal lumen	CC	lysosomal lumen
GO:0043186	isa	GO:0036464	P granule	CC	cytoplasmic ribonucleoprotein granule
GO:0043186	part of	GO:0060293	P granule	CC	germ plasm
GO:0043188	part of	GO:0009277	cell septum edging	CC	fungal-type cell wall
GO:0043188	isa	GO:0110165	cell septum edging	CC	cellular anatomical entity
GO:0043189	isa	GO:1902562	H4/H2A histone acetyltransferase complex	CC	H4 histone acetyltransferase complex
GO:0043190	isa	GO:0098533	ATP-binding cassette (ABC) transporter complex	CC	ATPase dependent transmembrane transport complex
GO:0043190	isa	GO:0098797	ATP-binding cassette (ABC) transporter complex	CC	plasma membrane protein complex
GO:0043194	part of	GO:0044304	axon initial segment	CC	main axon
GO:0043194	isa	GO:0110165	axon initial segment	CC	cellular anatomical entity
GO:0043195	part of	GO:0043679	terminal bouton	CC	axon terminus
GO:0043195	isa	GO:0098793	terminal bouton	CC	presynapse
GO:0043196	part of	GO:0044304	varicosity	CC	main axon
GO:0043196	isa	GO:0110165	varicosity	CC	cellular anatomical entity
GO:0043197	part of	GO:0030425	dendritic spine	CC	dendrite
GO:0043197	isa	GO:0044309	dendritic spine	CC	neuron spine
GO:0043197	isa	GO:0098794	dendritic spine	CC	postsynapse
GO:0043198	part of	GO:0030425	dendritic shaft	CC	dendrite
GO:0043198	isa	GO:0110165	dendritic shaft	CC	cellular anatomical entity
GO:0043202	part of	GO:0005764	lysosomal lumen	CC	lysosome
GO:0043202	isa	GO:0005775	lysosomal lumen	CC	vacuolar lumen
GO:0043203	part of	GO:0030424	axon hillock	CC	axon
GO:0043203	part of	GO:0043025	axon hillock	CC	neuronal cell body
GO:0043203	isa	GO:0110165	axon hillock	CC	cellular anatomical entity
GO:0043204	part of	GO:0043025	perikaryon	CC	neuronal cell body
GO:0043204	isa	GO:0110165	perikaryon	CC	cellular anatomical entity
GO:0043209	isa	GO:0110165	myelin sheath	CC	cellular anatomical entity
GO:0043218	part of	GO:0043209	compact myelin	CC	myelin sheath
GO:0043218	isa	GO:0110165	compact myelin	CC	cellular anatomical entity
GO:0043219	part of	GO:0043209	lateral loop	CC	myelin sheath
GO:0043219	isa	GO:0110165	lateral loop	CC	cellular anatomical entity
GO:0043220	part of	GO:0043218	Schmidt-Lanterman incisure	CC	compact myelin
GO:0043220	isa	GO:0110165	Schmidt-Lanterman incisure	CC	cellular anatomical entity
GO:0043223	isa	GO:0000153	cytoplasmic SCF ubiquitin ligase complex	CC	cytoplasmic ubiquitin ligase complex
GO:0043223	isa	GO:0019005	cytoplasmic SCF ubiquitin ligase complex	CC	SCF ubiquitin ligase complex
GO:0043224	isa	GO:0000152	nuclear SCF ubiquitin ligase complex	CC	nuclear ubiquitin ligase complex
GO:0043224	isa	GO:0019005	nuclear SCF ubiquitin ligase complex	CC	SCF ubiquitin ligase complex
GO:0043226	isa	GO:0110165	organelle	CC	cellular anatomical entity
GO:0043227	isa	GO:0043226	membrane-bounded organelle	CC	organelle
GO:0043228	isa	GO:0043226	non-membrane-bounded organelle	CC	organelle
GO:0043229	part of	GO:0005622	intracellular organelle	CC	intracellular anatomical structure
GO:0043229	isa	GO:0043226	intracellular organelle	CC	organelle
GO:0043230	part of	GO:0005576	extracellular organelle	CC	extracellular region
GO:0043230	isa	GO:0043226	extracellular organelle	CC	organelle
GO:0043231	isa	GO:0043227	intracellular membrane-bounded organelle	CC	membrane-bounded organelle
GO:0043231	isa	GO:0043229	intracellular membrane-bounded organelle	CC	intracellular organelle
GO:0043232	isa	GO:0043228	intracellular non-membrane-bounded organelle	CC	non-membrane-bounded organelle
GO:0043232	isa	GO:0043229	intracellular non-membrane-bounded organelle	CC	intracellular organelle
GO:0043233	isa	GO:0031974	organelle lumen	CC	membrane-enclosed lumen
GO:0043233	part of	GO:0043226	organelle lumen	CC	organelle
GO:0043235	isa	GO:0032991	receptor complex	CC	protein-containing complex
GO:0043240	isa	GO:0140513	Fanconi anaemia nuclear complex	CC	nuclear protein-containing complex
GO:0043245	part of	GO:0005576	extraorganismal space	CC	extracellular region
GO:0043245	isa	GO:0110165	extraorganismal space	CC	cellular anatomical entity
GO:0043246	isa	GO:0005764	megasome	CC	lysosome
GO:0043253	isa	GO:0009547	chloroplast ribosome	CC	plastid ribosome
GO:0043253	part of	GO:0009570	chloroplast ribosome	CC	chloroplast stroma
GO:0043256	part of	GO:0005604	laminin complex	CC	basement membrane
GO:0043256	isa	GO:0032991	laminin complex	CC	protein-containing complex
GO:0043257	isa	GO:0043256	laminin-8 complex	CC	laminin complex
GO:0043258	isa	GO:0043256	laminin-9 complex	CC	laminin complex
GO:0043259	isa	GO:0043256	laminin-10 complex	CC	laminin complex
GO:0043260	isa	GO:0043256	laminin-11 complex	CC	laminin complex
GO:0043261	isa	GO:0043256	laminin-12 complex	CC	laminin complex
GO:0043263	isa	GO:0043264	cellulosome	CC	extracellular non-membrane-bounded organelle
GO:0043264	isa	GO:0043228	extracellular non-membrane-bounded organelle	CC	non-membrane-bounded organelle
GO:0043264	isa	GO:0043230	extracellular non-membrane-bounded organelle	CC	extracellular organelle
GO:0043291	part of	GO:0005737	RAVE complex	CC	cytoplasm
