ID	Relation	Parent	Term	Ontology	Parent.Term
GO:0043184	isa	GO:0005172	vascular endothelial growth factor receptor 2 binding	MF	vascular endothelial growth factor receptor binding
GO:0043185	isa	GO:0005172	vascular endothelial growth factor receptor 3 binding	MF	vascular endothelial growth factor receptor binding
GO:0043199	isa	GO:0043168	sulfate binding	MF	anion binding
GO:0043199	isa	GO:1901681	sulfate binding	MF	sulfur compound binding
GO:0043208	isa	GO:0046625	glycosphingolipid binding	MF	sphingolipid binding
GO:0043208	isa	GO:0051861	glycosphingolipid binding	MF	glycolipid binding
GO:0043210	isa	GO:0043168	alkanesulfonate binding	MF	anion binding
GO:0043210	isa	GO:0043177	alkanesulfonate binding	MF	organic acid binding
GO:0043210	isa	GO:1901681	alkanesulfonate binding	MF	sulfur compound binding
GO:0043211	isa	GO:0015144	ABC-type carbohydrate transporter activity	MF	carbohydrate transmembrane transporter activity
GO:0043211	isa	GO:0140359	ABC-type carbohydrate transporter activity	MF	ABC-type transporter activity
GO:0043212	isa	GO:0043211	carbohydrate-exporting ABC transporter activity	MF	ABC-type carbohydrate transporter activity
GO:0043214	isa	GO:0008559	ABC-type bacteriocin transporter activity	MF	ABC-type xenobiotic transporter activity
GO:0043214	isa	GO:0015440	ABC-type bacteriocin transporter activity	MF	ABC-type peptide transporter activity
GO:0043214	isa	GO:0022885	ABC-type bacteriocin transporter activity	MF	bacteriocin transmembrane transporter activity
GO:0043221	isa	GO:0005515	SMC family protein binding	MF	protein binding
GO:0043225	isa	GO:0015103	ATPase-coupled inorganic anion transmembrane transporter activity	MF	inorganic anion transmembrane transporter activity
GO:0043225	isa	GO:0042626	ATPase-coupled inorganic anion transmembrane transporter activity	MF	ATPase-coupled transmembrane transporter activity
GO:0043236	isa	GO:0005515	laminin binding	MF	protein binding
GO:0043236	isa	GO:0050840	laminin binding	MF	extracellular matrix binding
GO:0043237	isa	GO:0043236	laminin-1 binding	MF	laminin binding
GO:0043250	isa	GO:0008514	sodium-dependent organic anion transmembrane transporter activity	MF	organic anion transmembrane transporter activity
GO:0043262	isa	GO:0017110	ADP phosphatase activity	MF	nucleoside diphosphate phosphatase activity
GO:0043273	isa	GO:0017111	CTPase activity	MF	ribonucleoside triphosphate phosphatase activity
GO:0043274	isa	GO:0019899	phospholipase binding	MF	enzyme binding
GO:0043287	isa	GO:0036094	poly(3-hydroxyalkanoate) binding	MF	small molecule binding
GO:0043295	isa	GO:0043168	glutathione binding	MF	anion binding
GO:0043295	isa	GO:0072341	glutathione binding	MF	modified amino acid binding
GO:0043295	isa	GO:1900750	glutathione binding	MF	oligopeptide binding
GO:0043295	isa	GO:1901681	glutathione binding	MF	sulfur compound binding
GO:0043325	isa	GO:0043168	phosphatidylinositol-3,4-bisphosphate binding	MF	anion binding
GO:0043336	isa	GO:0140097	site-specific telomere resolvase activity	MF	catalytic activity, acting on DNA
GO:0043337	isa	GO:0030572	cardiolipin synthase (CMP-forming)	MF	phosphatidyltransferase activity
GO:0043338	isa	GO:0070567	CTP:2,3-di-O-geranylgeranyl-sn-glycero-1-phosphate cytidyltransferase activity	MF	cytidylyltransferase activity
GO:0043364	isa	GO:0016491	glycyl-radical enzyme activating activity	MF	oxidoreductase activity
GO:0043365	isa	GO:0043364	[formate-C-acetyltransferase]-activating enzyme activity	MF	glycyl-radical enzyme activating activity
GO:0043394	isa	GO:0005515	proteoglycan binding	MF	protein binding
GO:0043394	isa	GO:0097367	proteoglycan binding	MF	carbohydrate derivative binding
GO:0043395	isa	GO:0043394	heparan sulfate proteoglycan binding	MF	proteoglycan binding
GO:0043395	isa	GO:1901681	heparan sulfate proteoglycan binding	MF	sulfur compound binding
GO:0043398	isa	GO:0019904	HLH domain binding	MF	protein domain specific binding
GO:0043399	isa	GO:0016763	tRNA adenosine(64)-2'-O-ribosylphosphate transferase activity	MF	pentosyltransferase activity
GO:0043399	isa	GO:0140101	tRNA adenosine(64)-2'-O-ribosylphosphate transferase activity	MF	catalytic activity, acting on a tRNA
GO:0043404	isa	GO:0001653	corticotropin-releasing hormone receptor activity	MF	peptide receptor activity
GO:0043422	isa	GO:0019901	protein kinase B binding	MF	protein kinase binding
GO:0043423	isa	GO:0019901	3-phosphoinositide-dependent protein kinase binding	MF	protein kinase binding
GO:0043424	isa	GO:0019901	protein histidine kinase binding	MF	protein kinase binding
GO:0043425	isa	GO:0140297	bHLH transcription factor binding	MF	DNA-binding transcription factor binding
GO:0043426	isa	GO:0043425	MRF binding	MF	bHLH transcription factor binding
GO:0043431	isa	GO:0008171	2-octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone methyltransferase activity	MF	O-methyltransferase activity
GO:0043472	isa	GO:0019865	IgD binding	MF	immunoglobulin binding
GO:0043495	isa	GO:0030674	protein-membrane adaptor activity	MF	protein-macromolecule adaptor activity
GO:0043515	isa	GO:0005488	kinetochore binding	MF	binding
GO:0043522	isa	GO:0030275	leucine zipper domain binding	MF	LRR domain binding
GO:0043530	isa	GO:0016811	adenosine 5'-monophosphoramidase activity	MF	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
GO:0043531	isa	GO:0032559	ADP binding	MF	adenyl ribonucleotide binding
GO:0043531	isa	GO:0043168	ADP binding	MF	anion binding
GO:0043532	isa	GO:0005515	angiostatin binding	MF	protein binding
GO:0043533	isa	GO:0043168	inositol 1,3,4,5 tetrakisphosphate binding	MF	anion binding
GO:0043533	isa	GO:0043178	inositol 1,3,4,5 tetrakisphosphate binding	MF	alcohol binding
GO:0043539	isa	GO:0030295	protein serine/threonine kinase activator activity	MF	protein kinase activator activity
GO:0043544	isa	GO:0033218	lipoamide binding	MF	amide binding
GO:0043544	isa	GO:0097159	lipoamide binding	MF	organic cyclic compound binding
GO:0043544	isa	GO:1901681	lipoamide binding	MF	sulfur compound binding
GO:0043546	isa	GO:0097159	molybdopterin cofactor binding	MF	organic cyclic compound binding
GO:0043548	isa	GO:0005515	phosphatidylinositol 3-kinase binding	MF	protein binding
GO:0043559	isa	GO:0005515	insulin binding	MF	protein binding
GO:0043559	isa	GO:0017046	insulin binding	MF	peptide hormone binding
GO:0043560	isa	GO:0005515	insulin receptor substrate binding	MF	protein binding
GO:0043565	isa	GO:0003677	sequence-specific DNA binding	MF	DNA binding
GO:0043621	isa	GO:0005515	protein self-association	MF	protein binding
GO:0043682	isa	GO:0005375	P-type divalent copper transporter activity	MF	copper ion transmembrane transporter activity
GO:0043682	isa	GO:0015662	P-type divalent copper transporter activity	MF	P-type ion transporter activity
GO:0043682	isa	GO:0019829	P-type divalent copper transporter activity	MF	ATPase-coupled monoatomic cation transmembrane transporter activity
GO:0043712	isa	GO:0008410	2-hydroxyisocaproate CoA-transferase activity	MF	CoA-transferase activity
GO:0043713	isa	GO:0016616	(R)-2-hydroxyisocaproate dehydrogenase activity	MF	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
GO:0043714	isa	GO:0016747	(R)-citramalate synthase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0043715	isa	GO:0016862	2,3-diketo-5-methylthiopentyl-1-phosphate enolase activity	MF	intramolecular oxidoreductase activity, interconverting keto- and enol-groups
GO:0043716	isa	GO:0016791	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase activity	MF	phosphatase activity
GO:0043717	isa	GO:0016836	2-hydroxyglutaryl-CoA dehydratase activity	MF	hydro-lyase activity
GO:0043718	isa	GO:0016616	2-hydroxymethylglutarate dehydrogenase activity	MF	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
GO:0043719	isa	GO:0016709	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0043720	isa	GO:0016747	3-keto-5-aminohexanoate cleavage activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0043721	isa	GO:0016836	4-hydroxybutanoyl-CoA dehydratase activity	MF	hydro-lyase activity
GO:0043722	isa	GO:0016831	4-hydroxyphenylacetate decarboxylase activity	MF	carboxy-lyase activity
GO:0043723	isa	GO:0016814	2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate deaminase activity	MF	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines
GO:0043724	isa	GO:0016836	2-keto-3-deoxygalactonate aldolase activity	MF	hydro-lyase activity
GO:0043726	isa	GO:0016791	5-amino-6-(5-phosphoribitylamino)uracil phosphatase activity	MF	phosphatase activity
GO:0043727	isa	GO:0016831	5-amino-4-imidazole carboxylate lyase activity	MF	carboxy-lyase activity
GO:0043728	isa	GO:0008483	2-keto-4-methylthiobutyrate aminotransferase activity	MF	transaminase activity
GO:0043729	isa	GO:0016811	2-amino-5-formylamino-6-(5-phosphoribosylamino)pyrimidin-4(3H)-one formate-lyase activity	MF	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
GO:0043730	isa	GO:0016813	5-ureido-4-imidazole carboxylate hydrolase activity	MF	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines
GO:0043731	isa	GO:0016709	6-hydroxynicotinate 3-monooxygenase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0043732	isa	GO:0016727	6-hydroxynicotinate dehydrogenase activity	MF	oxidoreductase activity, acting on CH or CH2 groups, oxygen as acceptor
GO:0043733	isa	GO:0003905	DNA-3-methylbase glycosylase activity	MF	alkylbase DNA N-glycosylase activity
GO:0043737	isa	GO:0016888	deoxyribonuclease V activity	MF	endodeoxyribonuclease activity, producing 5'-phosphomonoesters
GO:0043738	isa	GO:0016491	reduced coenzyme F420 dehydrogenase activity	MF	oxidoreductase activity
GO:0043739	isa	GO:0004844	G/U mismatch-specific uracil-DNA glycosylase activity	MF	uracil DNA N-glycosylase activity
GO:0043739	isa	GO:0008263	G/U mismatch-specific uracil-DNA glycosylase activity	MF	pyrimidine-specific mismatch base pair DNA N-glycosylase activity
GO:0043740	isa	GO:0003933	GTP cyclohydrolase IIa activity	MF	GTP cyclohydrolase activity
GO:0043741	isa	GO:0008080	alpha-aminoadipate acetyltransferase activity	MF	N-acetyltransferase activity
GO:0043743	isa	GO:0016773	LPPG:FO 2-phospho-L-lactate transferase activity	MF	phosphotransferase activity, alcohol group as acceptor
GO:0043744	isa	GO:0016774	N2-acetyl-L-aminoadipate kinase activity	MF	phosphotransferase activity, carboxyl group as acceptor
GO:0043744	isa	GO:0019202	N2-acetyl-L-aminoadipate kinase activity	MF	amino acid kinase activity
GO:0043748	isa	GO:0016836	O-succinylbenzoate synthase activity	MF	hydro-lyase activity
GO:0043749	isa	GO:0016301	phenol, water dikinase activity	MF	kinase activity
GO:0043749	isa	GO:0016781	phenol, water dikinase activity	MF	phosphotransferase activity, paired acceptors
GO:0043750	isa	GO:0016758	phosphatidylinositol alpha-mannosyltransferase activity	MF	hexosyltransferase activity
GO:0043751	isa	GO:0016776	polyphosphate:AMP phosphotransferase activity	MF	phosphotransferase activity, phosphate group as acceptor
GO:0043752	isa	GO:0016301	adenosylcobinamide kinase activity	MF	kinase activity
GO:0043752	isa	GO:0016773	adenosylcobinamide kinase activity	MF	phosphotransferase activity, alcohol group as acceptor
GO:0043754	isa	GO:0016747	dihydrolipoyllysine-residue (2-methylpropanoyl)transferase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0043755	isa	GO:0016791	alpha-ribazole phosphatase activity	MF	phosphatase activity
GO:0043756	isa	GO:0016811	adenosylcobinamide hydrolase activity	MF	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
GO:0043757	isa	GO:0016880	adenosylcobinamide-phosphate synthase activity	MF	acid-ammonia (or amide) ligase activity
GO:0043758	isa	GO:0016878	acetate-CoA ligase (ADP-forming) activity	MF	acid-thiol ligase activity
GO:0043759	isa	GO:0031955	2-methylbutanoate-CoA ligase activity	MF	short-chain fatty acid-CoA ligase activity
GO:0043760	isa	GO:0008483	acetyldiaminopimelate aminotransferase activity	MF	transaminase activity
GO:0043761	isa	GO:0016780	archaetidylserine synthase activity	MF	phosphotransferase activity, for other substituted phosphate groups
GO:0043763	isa	GO:0030234	UTP:glucose-1-phosphate uridylyltransferase regulator activity	MF	enzyme regulator activity
GO:0043765	isa	GO:0004520	T/G mismatch-specific endonuclease activity	MF	DNA endonuclease activity
GO:0043766	isa	GO:0016765	Sep-tRNA:Cys-tRNA synthase activity	MF	transferase activity, transferring alkyl or aryl (other than methyl) groups
GO:0043766	isa	GO:0140101	Sep-tRNA:Cys-tRNA synthase activity	MF	catalytic activity, acting on a tRNA
GO:0043767	isa	GO:0004812	pyrrolysyl-tRNA synthetase activity	MF	aminoacyl-tRNA ligase activity
GO:0043768	isa	GO:0016846	S-ribosylhomocysteine lyase activity	MF	carbon-sulfur lyase activity
GO:0043770	isa	GO:0008168	demethylmenaquinone methyltransferase activity	MF	methyltransferase activity
GO:0043771	isa	GO:0016773	cytidine kinase activity	MF	phosphotransferase activity, alcohol group as acceptor
GO:0043771	isa	GO:0019206	cytidine kinase activity	MF	nucleoside kinase activity
GO:0043772	isa	GO:0016747	acyl-phosphate glycerol-3-phosphate acyltransferase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0043773	isa	GO:0016881	coenzyme F420-0 gamma-glutamyl ligase activity	MF	acid-amino acid ligase activity
GO:0043774	isa	GO:0016881	coenzyme F420-2 alpha-glutamyl ligase activity	MF	acid-amino acid ligase activity
GO:0043776	isa	GO:0008168	cobalt-precorrin-6B C5-methyltransferase activity	MF	methyltransferase activity
GO:0043777	isa	GO:0008168	cobalt-precorrin-7 C15-methyltransferase activity	MF	methyltransferase activity
GO:0043778	isa	GO:0016867	cobalt-precorrin-8 methylmutase activity	MF	intramolecular acyltransferase activity
GO:0043779	isa	GO:0016823	cobalt-precorrin-5A acetaldehyde-lyase activity	MF	hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances
GO:0043780	isa	GO:0008168	cobalt-precorrin-5B C1-methyltransferase activity	MF	methyltransferase activity
GO:0043781	isa	GO:0008168	cobalt-factor II C20-methyltransferase activity	MF	methyltransferase activity
GO:0043782	isa	GO:0008168	cobalt-precorrin-3 C17-methyltransferase activity	MF	methyltransferase activity
GO:0043783	isa	GO:0016722	oxidoreductase activity, acting on metal ions, flavin as acceptor	MF	oxidoreductase activity, acting on metal ions
GO:0043785	isa	GO:0008410	cinnamoyl-CoA:phenyllactate CoA-transferase activity	MF	CoA-transferase activity
GO:0043786	isa	GO:0016628	cinnamate reductase activity	MF	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor
GO:0043791	isa	GO:0008168	dimethylamine methyltransferase activity	MF	methyltransferase activity
GO:0043792	isa	GO:0016812	enamidase activity	MF	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides
GO:0043793	isa	GO:0016763	beta-ribofuranosylaminobenzene 5'-phosphate synthase activity	MF	pentosyltransferase activity
GO:0043794	isa	GO:0016903	formate dehydrogenase (coenzyme F420) activity	MF	oxidoreductase activity, acting on the aldehyde or oxo group of donors
GO:0043795	isa	GO:0016903	glyceraldehyde oxidoreductase activity	MF	oxidoreductase activity, acting on the aldehyde or oxo group of donors
GO:0043796	isa	GO:0033721	glyceraldehyde dehydrogenase (NADP) activity	MF	aldehyde dehydrogenase (NADP+) activity
GO:0043797	isa	GO:0016625	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin) activity	MF	oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor
GO:0043798	isa	GO:0016301	glycerate 2-kinase activity	MF	kinase activity
GO:0043798	isa	GO:0016662	glycerate 2-kinase activity	MF	oxidoreductase activity, acting on other nitrogenous compounds as donors, cytochrome as acceptor
GO:0043799	isa	GO:0052595	glycine oxidase activity	MF	aliphatic amine oxidase activity
GO:0043800	isa	GO:0016853	hexulose-6-phosphate isomerase activity	MF	isomerase activity
GO:0043801	isa	GO:0016832	hexulose-6-phosphate synthase activity	MF	aldehyde-lyase activity
GO:0043802	isa	GO:0016884	hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolysing) activity	MF	carbon-nitrogen ligase activity, with glutamine as amido-N-donor
GO:0043803	isa	GO:0008168	hydroxyneurosporene-O-methyltransferase activity	MF	methyltransferase activity
GO:0043804	isa	GO:0016812	imidazolone hydrolase activity	MF	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides
GO:0043805	isa	GO:0016625	indolepyruvate ferredoxin oxidoreductase activity	MF	oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor
GO:0043806	isa	GO:0016747	keto acid formate lyase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0043807	isa	GO:0016625	3-methyl-2-oxobutanoate dehydrogenase (ferredoxin) activity	MF	oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor
GO:0043808	isa	GO:0016410	lyso-ornithine lipid acyltransferase activity	MF	N-acyltransferase activity
GO:0043810	isa	GO:0016410	ornithine-acyl [acyl carrier protein] N-acyltransferase activity	MF	N-acyltransferase activity
GO:0043811	isa	GO:0016747	phosphate:acyl-[acyl carrier protein] acyltransferase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0043812	isa	GO:0034596	phosphatidylinositol-4-phosphate phosphatase activity	MF	phosphatidylinositol phosphate 4-phosphatase activity
GO:0043812	isa	GO:0052744	phosphatidylinositol-4-phosphate phosphatase activity	MF	phosphatidylinositol monophosphate phosphatase activity
GO:0043813	isa	GO:0034595	phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity	MF	phosphatidylinositol phosphate 5-phosphatase activity
GO:0043813	isa	GO:0106018	phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity	MF	phosphatidylinositol-3,5-bisphosphate phosphatase activity
GO:0043814	isa	GO:0070568	phospholactate guanylyltransferase activity	MF	guanylyltransferase activity
GO:0043815	isa	GO:0016742	phosphoribosylglycinamide formyltransferase 2 activity	MF	hydroxymethyl-, formyl- and related transferase activity
GO:0043816	isa	GO:0004812	phosphoserine-tRNA(Cys) ligase activity	MF	aminoacyl-tRNA ligase activity
GO:0043817	isa	GO:0016846	phosphosulfolactate synthase activity	MF	carbon-sulfur lyase activity
GO:0043818	isa	GO:0016709	precorrin-3B synthase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0043819	isa	GO:0008168	precorrin-6A synthase (deacetylating) activity	MF	methyltransferase activity
GO:0043821	isa	GO:0008410	propionyl-CoA:succinate CoA-transferase activity	MF	CoA-transferase activity
GO:0043822	isa	GO:0016891	ribonuclease M5 activity	MF	RNA endonuclease activity, producing 5'-phosphomonoesters
GO:0043823	isa	GO:0016713	spheroidene monooxygenase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen
GO:0043824	isa	GO:0016620	succinylglutamate-semialdehyde dehydrogenase activity	MF	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
GO:0043825	isa	GO:0008483	succinylornithine transaminase activity	MF	transaminase activity
GO:0043827	isa	GO:0016426	tRNA (adenine(57)-N1)/(adenine(58)-N1)-methyltransferase activity	MF	tRNA (adenine) methyltransferase activity
GO:0043828	isa	GO:0016785	tRNA 2-selenouridine synthase activity	MF	selenotransferase activity
GO:0043828	isa	GO:0140101	tRNA 2-selenouridine synthase activity	MF	catalytic activity, acting on a tRNA
GO:0043829	isa	GO:0008251	tRNA-specific adenosine-37 deaminase activity	MF	tRNA-specific adenosine deaminase activity
GO:0043830	isa	GO:0016627	thiol-driven fumarate reductase activity	MF	oxidoreductase activity, acting on the CH-CH group of donors
GO:0043831	isa	GO:0016672	thiosulfate dehydrogenase (quinone) activity	MF	oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor
GO:0043833	isa	GO:0008168	[methyl-Co(III) methylamine-specific corrinoid protein]:coenzyme M methyltransferase activity	MF	methyltransferase activity
GO:0043834	isa	GO:0008168	trimethylamine methyltransferase activity	MF	methyltransferase activity
GO:0043836	isa	GO:0016812	xanthine hydrolase activity	MF	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides
GO:0043837	isa	GO:0016639	valine dehydrogenase (NAD) activity	MF	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor
GO:0043838	isa	GO:0016780	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity	MF	phosphotransferase activity, for other substituted phosphate groups
GO:0043839	isa	GO:0008757	lipid A phosphate methyltransferase activity	MF	S-adenosylmethionine-dependent methyltransferase activity
GO:0043840	isa	GO:0008483	branched-chain amino acid:2-keto-4-methylthiobutyrate aminotransferase activity	MF	transaminase activity
GO:0043842	isa	GO:0016757	Kdo transferase activity	MF	glycosyltransferase activity
GO:0043843	isa	GO:0016301	ADP-specific glucokinase activity	MF	kinase activity
GO:0043843	isa	GO:0016773	ADP-specific glucokinase activity	MF	phosphotransferase activity, alcohol group as acceptor
GO:0043844	isa	GO:0016301	ADP-specific phosphofructokinase activity	MF	kinase activity
GO:0043844	isa	GO:0016773	ADP-specific phosphofructokinase activity	MF	phosphotransferase activity, alcohol group as acceptor
GO:0043849	isa	GO:0019706	Ras palmitoyltransferase activity	MF	protein-cysteine S-palmitoyltransferase activity
GO:0043852	isa	GO:0008168	monomethylamine methyltransferase activity	MF	methyltransferase activity
GO:0043854	isa	GO:0008381	cyclic nucleotide-gated mechanosensitive monoatomic ion channel activity	MF	mechanosensitive monoatomic ion channel activity
GO:0043855	isa	GO:0015276	cyclic nucleotide-activated monoatomic ion channel activity	MF	ligand-gated monoatomic ion channel activity
GO:0043856	isa	GO:0140110	anti-sigma factor antagonist activity	MF	transcription regulator activity
GO:0043857	isa	GO:0016743	N-acetylornithine carbamoyltransferase activity	MF	carboxyl- or carbamoyltransferase activity
GO:0043858	isa	GO:0015171	arginine:ornithine antiporter activity	MF	amino acid transmembrane transporter activity
GO:0043858	isa	GO:0015297	arginine:ornithine antiporter activity	MF	antiporter activity
GO:0043860	isa	GO:0016881	cyanophycin synthetase activity	MF	acid-amino acid ligase activity
GO:0043861	isa	GO:0015297	agmatine:putrescine antiporter activity	MF	antiporter activity
GO:0043861	isa	GO:0015489	agmatine:putrescine antiporter activity	MF	putrescine transmembrane transporter activity
GO:0043862	isa	GO:0015101	arginine:agmatine antiporter activity	MF	organic cation transmembrane transporter activity
GO:0043862	isa	GO:0015171	arginine:agmatine antiporter activity	MF	amino acid transmembrane transporter activity
GO:0043862	isa	GO:0015297	arginine:agmatine antiporter activity	MF	antiporter activity
GO:0043863	isa	GO:0016832	4-hydroxy-2-ketopimelate aldolase activity	MF	aldehyde-lyase activity
GO:0043864	isa	GO:0016811	indoleacetamide hydrolase activity	MF	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
GO:0043865	isa	GO:0000099	methionine transmembrane transporter activity	MF	sulfur amino acid transmembrane transporter activity
GO:0043866	isa	GO:0016671	adenylyl-sulfate reductase (thioredoxin) activity	MF	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor
GO:0043867	isa	GO:0016763	7-cyano-7-deazaguanine tRNA-ribosyltransferase activity	MF	pentosyltransferase activity
GO:0043870	isa	GO:0016620	N-acetyl-gamma-aminoadipyl-phosphate reductase activity	MF	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
GO:0043871	isa	GO:0016491	delta1-piperideine-6-carboxylate dehydrogenase activity	MF	oxidoreductase activity
GO:0043872	isa	GO:0015101	lysine:cadaverine antiporter activity	MF	organic cation transmembrane transporter activity
GO:0043872	isa	GO:0015171	lysine:cadaverine antiporter activity	MF	amino acid transmembrane transporter activity
GO:0043872	isa	GO:0015297	lysine:cadaverine antiporter activity	MF	antiporter activity
GO:0043873	isa	GO:0016625	pyruvate-flavodoxin oxidoreductase activity	MF	oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor
GO:0043874	isa	GO:0016791	acireductone synthase activity	MF	phosphatase activity
GO:0043875	isa	GO:0016747	2-ketobutyrate formate-lyase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0043876	isa	GO:0016832	D-threonine aldolase activity	MF	aldehyde-lyase activity
GO:0043877	isa	GO:0016861	galactosamine-6-phosphate isomerase activity	MF	intramolecular oxidoreductase activity, interconverting aldoses and ketoses
GO:0043878	isa	GO:0016620	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity	MF	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
GO:0043879	isa	GO:0008028	glycolate transmembrane transporter activity	MF	monocarboxylic acid transmembrane transporter activity
GO:0043879	isa	GO:0015665	glycolate transmembrane transporter activity	MF	alcohol transmembrane transporter activity
GO:0043880	isa	GO:0016491	crotonyl-CoA reductase activity	MF	oxidoreductase activity
GO:0043881	isa	GO:0016836	mesaconyl-CoA hydratase activity	MF	hydro-lyase activity
GO:0043882	isa	GO:0015140	malate:sodium symporter activity	MF	malate transmembrane transporter activity
GO:0043882	isa	GO:0017153	malate:sodium symporter activity	MF	sodium:dicarboxylate symporter activity
GO:0043883	isa	GO:0016491	malolactic enzyme activity	MF	oxidoreductase activity
GO:0043884	isa	GO:0016747	CO-methylating acetyl-CoA synthase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0043885	isa	GO:0016625	carbon-monoxide dehydrogenase (ferredoxin) activity	MF	oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor
GO:0043886	isa	GO:0005198	structural constituent of carboxysome shell	MF	structural molecule activity
GO:0043887	isa	GO:0015370	melibiose:sodium symporter activity	MF	solute:sodium symporter activity
GO:0043887	isa	GO:0015487	melibiose:sodium symporter activity	MF	melibiose:monoatomic cation symporter activity
GO:0043888	isa	GO:0002094	(S)-2,3-di-O-geranylgeranylglyceryl phosphate synthase activity	MF	polyprenyltransferase activity
GO:0043888	isa	GO:0004337	(S)-2,3-di-O-geranylgeranylglyceryl phosphate synthase activity	MF	geranyltranstransferase activity
GO:0043889	isa	GO:0004659	(S)-3-O-geranylgeranylglyceryl phosphate synthase activity	MF	prenyltransferase activity
GO:0043890	isa	GO:0008484	N-acetylgalactosamine-6-sulfatase activity	MF	sulfuric ester hydrolase activity
GO:0043891	isa	GO:0016620	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity	MF	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
GO:0043892	isa	GO:0016616	methylglyoxal reductase (NADPH-dependent) activity	MF	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
GO:0043893	isa	GO:0015123	acetate:monoatomic cation symporter activity	MF	acetate transmembrane transporter activity
GO:0043893	isa	GO:0015294	acetate:monoatomic cation symporter activity	MF	solute:monoatomic cation symporter activity
GO:0043893	isa	GO:0015355	acetate:monoatomic cation symporter activity	MF	secondary active monocarboxylate transmembrane transporter activity
GO:0043894	isa	GO:0016407	acetyl-CoA synthetase acetyltransferase activity	MF	acetyltransferase activity
GO:0043895	isa	GO:0016758	cyclomaltodextrin glucanotransferase activity	MF	hexosyltransferase activity
GO:0043896	isa	GO:0015926	glucan 1,6-alpha-glucosidase activity	MF	glucosidase activity
